order_id,customer_id,product_id,quantity,order_date
1315,411,19,4,2024-07-11 02:49:16
1316,966,25,1,2023-12-21 22:12:28
1317,308,32,4,2024-04-26 16:36:21
1318,833,44,4,2025-02-28 01:11:47
1319,962,36,5,2023-12-29 19:29:04
1320,186,14,1,2025-03-31 19:31:45
1321,611,3,1,2024-02-15 07:04:19
1322,828,37,1,2024-02-13 06:54:00
1323,467,43,4,2024-08-04 05:07:56
1324,748,4,2,2024-07-07 20:58:13
1325,616,7,5,2024-05-07 20:12:32
1326,862,25,2,2024-06-05 01:19:02
1327,234,6,5,2024-02-23 22:54:59
1328,304,45,4,2023-12-12 07:56:25
1329,889,48,5,2023-11-23 01:45:15
1330,619,4,4,2023-10-20 13:12:11
1331,619,35,3,2025-01-18 07:21:17
1332,782,49,2,2025-03-19 20:54:42
1333,555,17,5,2024-05-26 23:39:33
1334,741,30,2,2024-05-22 07:33:31
1335,705,23,3,2025-06-18 01:39:58
1336,903,34,4,2024-04-23 22:38:50
1337,739,8,1,2025-07-11 08:27:06
1338,347,47,1,2024-06-15 20:15:48
1339,212,20,4,2025-05-01 07:14:35
1340,702,44,2,2025-07-16 14:21:14
1341,806,31,1,2023-09-29 07:47:40
1342,404,49,2,2024-09-21 10:03:24
1343,695,36,1,2024-10-17 23:00:54
1344,208,34,4,2024-08-15 09:29:07
1345,153,28,3,2023-10-13 17:03:57
1346,572,1,5,2024-01-31 09:48:13
1347,153,6,4,2023-10-22 00:04:24
1348,416,8,1,2024-01-24 06:52:07
1349,693,20,3,2024-07-18 00:59:00
1350,465,15,2,2024-03-28 18:38:28
1351,517,44,2,2024-10-21 01:39:04
1352,26,12,2,2024-06-25 17:23:59
1353,729,9,3,2024-12-08 15:54:02
1354,48,13,2,2023-09-14 14:36:26
1355,151,49,4,2025-05-12 08:38:34
1356,164,31,4,2023-11-01 12:35:11
1357,803,47,5,2024-12-29 01:12:57
1358,773,35,3,2024-08-18 19:46:12
1359,14,48,5,2023-12-12 04:29:56
1360,957,20,3,2024-11-08 12:24:32
1361,386,33,1,2024-04-12 01:06:51
1362,84,17,1,2025-06-20 20:38:13
1363,389,24,5,2024-09-19 01:35:48
1364,235,37,3,2024-09-05 06:51:32
1365,709,26,5,2025-02-15 01:52:53
1366,602,27,2,2024-12-08 07:15:19
1367,529,16,5,2024-05-14 03:55:18
1368,833,47,3,2024-03-05 01:00:20
1369,368,8,5,2024-04-16 06:28:41
1370,586,33,2,2024-01-19 19:20:28
1371,4,30,3,2025-07-04 03:36:43
1372,65,37,1,2024-04-24 04:15:04
1373,150,27,4,2024-09-11 00:29:09
1374,345,42,1,2024-11-02 00:21:40
1375,861,40,1,2024-03-14 15:20:25
1376,14,37,5,2025-03-13 12:01:13
1377,527,14,3,2024-06-16 19:59:13
1378,59,15,1,2025-08-07 22:23:57
1379,712,11,1,2024-12-23 15:49:50
1380,928,30,4,2024-12-13 15:28:48
1381,288,41,4,2024-02-24 03:53:27
1382,804,28,4,2024-07-10 14:28:23
1383,171,36,5,2025-01-21 02:42:21
1384,689,20,5,2025-01-20 04:46:45
1385,995,19,1,2024-05-04 04:20:26
1386,161,40,5,2025-02-27 02:32:33
1387,372,11,1,2024-01-07 19:45:25
1388,810,23,2,2025-02-08 22:43:19
1389,821,10,1,2023-11-29 00:25:26
1390,39,50,3,2025-04-29 05:51:11
1391,103,8,3,2024-04-29 18:33:53
1392,64,9,1,2023-11-28 10:33:08
1393,287,35,3,2024-12-21 09:44:22
1394,787,48,3,2024-03-08 14:46:16
1395,709,17,5,2023-12-24 18:42:26
1396,567,28,1,2024-06-16 07:05:07
1397,310,19,3,2024-09-18 01:06:28
1398,681,18,1,2025-06-06 10:33:16
1399,4,27,1,2025-02-21 13:28:03
1400,970,42,5,2024-03-07 11:29:30
1401,187,38,5,2024-10-19 04:27:07
1402,234,19,3,2024-12-10 19:49:34
1403,236,6,3,2023-12-29 12:31:15
1404,502,32,5,2024-04-18 11:08:27
1405,780,4,4,2024-01-06 10:47:59
1406,840,18,1,2025-02-05 01:24:09
1407,429,34,3,2024-09-29 09:11:31
1408,621,8,1,2023-11-14 19:58:47
1409,138,11,5,2024-06-24 07:01:54
1410,955,46,2,2024-12-03 00:52:41
1411,222,44,5,2025-05-30 02:17:14
1412,490,23,5,2024-08-17 11:54:16
1413,559,5,1,2025-01-12 07:11:10
1414,507,22,5,2024-06-15 14:46:26
1415,781,20,3,2024-03-02 20:17:21
1416,509,40,5,2025-06-25 08:32:57
1417,832,24,1,2023-10-08 08:53:38
1418,332,14,3,2025-03-18 14:16:33
1419,37,48,3,2023-10-14 05:43:53
1420,675,38,3,2025-01-07 19:42:06
1421,99,40,1,2024-08-21 08:36:31
1422,370,6,5,2023-12-28 15:18:23
1423,765,50,2,2025-06-26 14:18:38
1424,927,29,3,2025-01-28 18:55:19
1425,771,30,4,2023-08-22 13:04:12
1426,81,43,2,2024-06-27 09:35:20
1427,322,37,3,2024-10-22 10:35:04
1428,897,28,1,2024-08-25 23:47:20
1429,107,50,5,2024-10-22 18:20:18
1430,459,7,2,2025-06-20 05:38:10
1431,913,22,2,2023-11-27 11:40:46
1432,289,12,3,2024-05-12 08:56:43
1433,627,41,2,2025-03-25 07:53:47
1434,323,11,3,2025-01-17 06:33:42
1435,627,17,2,2024-12-23 12:43:33
1436,379,37,4,2024-11-10 05:53:14
1437,686,22,3,2025-03-05 17:24:23
1438,811,26,2,2025-07-18 06:21:59
1439,74,39,2,2024-01-25 07:17:29
1440,686,37,3,2023-11-15 22:20:04
1441,647,15,5,2024-03-06 04:18:03
1442,382,5,5,2024-02-09 03:30:50
1443,858,5,4,2023-10-25 17:23:29
1444,501,7,4,2025-04-27 09:26:50
1445,361,8,2,2024-03-19 22:55:09
1446,129,13,1,2025-05-14 21:42:26
1447,236,36,5,2024-04-07 10:20:38
1448,352,25,4,2024-11-11 22:43:17
1449,966,40,2,2025-06-16 17:34:20
1450,373,14,3,2025-07-13 19:19:43
1451,228,32,5,2023-09-28 12:09:39
1452,810,14,1,2024-11-19 06:34:00
1453,235,10,3,2025-04-06 02:01:37
1454,592,49,4,2024-11-23 10:44:33
1455,167,25,1,2024-10-23 05:22:06
1456,6,10,1,2024-01-14 05:01:10
1457,870,4,2,2025-03-03 08:51:06
1458,230,50,4,2024-02-25 07:29:22
1459,55,45,3,2025-02-09 13:39:00
1460,784,8,3,2025-07-06 14:14:41
1461,864,13,1,2024-10-01 01:39:09
1462,914,12,4,2023-10-11 10:31:43
1463,218,11,3,2025-04-25 22:08:01
1464,787,44,1,2024-11-17 16:25:10
1465,344,35,2,2024-09-03 21:10:26
1466,699,15,5,2023-11-30 16:08:38
1467,117,34,1,2023-09-02 03:34:40
1468,226,38,5,2025-05-16 02:51:02
1469,977,40,5,2025-05-11 18:15:16
1470,590,31,5,2023-09-13 14:08:20
1471,536,43,3,2024-09-30 07:17:36
1472,575,45,1,2025-08-01 07:38:32
1473,280,38,1,2024-08-29 01:22:57
1474,586,10,4,2025-04-01 13:35:58
1475,318,46,1,2024-05-13 21:08:26
1476,23,8,5,2024-03-15 19:36:00
1477,934,50,1,2024-06-14 05:16:31
1478,729,29,1,2025-04-12 19:14:03
1479,15,34,3,2023-12-15 23:34:56
1480,949,24,5,2025-05-06 05:45:51
1481,907,14,2,2025-06-08 08:02:01
1482,330,35,5,2024-04-02 09:21:03
1483,10,24,3,2023-12-30 00:47:30
1484,279,38,3,2024-07-20 06:28:30
1485,592,15,3,2024-03-06 13:20:33
1486,791,8,2,2024-06-25 13:23:28
1487,970,12,5,2023-11-19 03:28:02
1488,808,48,3,2024-04-21 19:50:17
1489,140,38,2,2024-02-09 08:43:16
1490,324,38,2,2024-03-28 00:48:03
1491,956,37,2,2024-11-15 04:23:27
1492,678,37,1,2024-05-09 01:14:41
1493,631,39,2,2024-04-25 19:09:16
1494,733,29,5,2024-01-31 23:44:18
1495,886,41,5,2025-05-10 01:35:00
1496,665,39,2,2025-08-11 10:46:52
1497,756,13,1,2024-07-31 20:05:46
1498,587,49,5,2024-12-10 03:32:29
1499,807,25,3,2024-08-06 02:28:41
1500,691,46,2,2025-01-04 20:00:08
1501,116,18,3,2024-05-01 00:22:29
1502,743,12,4,2024-09-11 15:16:05
1503,20,14,4,2025-06-05 21:56:01
1504,504,22,4,2024-10-17 23:51:20
1505,771,23,4,2025-01-03 04:31:04
1506,825,21,1,2025-03-04 06:31:22
1507,601,26,2,2025-08-06 07:27:13
1508,354,17,1,2024-06-11 10:14:48
1509,328,23,2,2025-08-17 12:25:37
1510,73,39,3,2024-08-30 02:28:49
1511,762,50,2,2023-10-02 19:55:26
1512,95,9,2,2024-08-19 23:59:22
1513,923,11,1,2024-10-09 12:16:29
1514,644,48,2,2024-01-14 18:00:25
1515,675,42,4,2023-12-08 11:32:53
1516,480,21,4,2024-12-10 21:36:59
1517,194,11,4,2023-12-21 20:42:12
1518,494,2,1,2025-01-24 13:00:06
1519,937,44,3,2024-08-22 11:29:30
1520,175,2,3,2023-12-10 19:59:13
1521,498,36,5,2025-07-09 17:22:34
1522,245,6,3,2024-10-05 13:55:14
1523,76,23,5,2024-12-14 18:44:45
1524,30,47,1,2024-12-10 08:59:05
1525,268,41,4,2024-04-29 14:53:57
1526,344,41,1,2025-08-08 03:17:07
1527,542,50,4,2024-06-15 02:31:41
1528,335,22,4,2024-02-28 18:36:47
1529,961,11,4,2025-02-11 13:18:33
1530,503,4,4,2025-01-09 01:34:20
1531,686,39,4,2024-12-26 04:43:19
1532,35,33,2,2025-06-16 12:22:05
1533,651,15,1,2024-02-21 17:04:13
1534,486,1,2,2024-03-12 20:10:31
1535,803,11,5,2024-11-06 17:11:14
1536,108,6,3,2024-06-04 07:13:33
1537,188,42,1,2025-08-03 21:42:59
1538,148,24,5,2024-08-31 05:03:25
1539,751,17,5,2025-08-03 15:04:55
1540,338,6,5,2023-10-25 01:31:11
1541,878,23,4,2024-07-31 14:19:20
1542,444,42,4,2025-08-03 07:05:05
1543,528,43,2,2024-09-10 22:49:25
1544,455,27,2,2024-12-07 20:02:05
1545,761,21,5,2025-08-08 12:04:29
1546,703,9,3,2025-04-26 23:34:22
1547,753,7,4,2025-01-24 17:18:34
1548,533,37,3,2024-04-09 07:03:15
1549,384,41,3,2025-07-21 22:49:12
1550,531,30,2,2025-01-26 22:48:13
1551,844,23,1,2025-07-20 09:44:44
1552,577,9,2,2023-12-09 21:45:42
1553,442,34,1,2024-01-24 14:51:58
1554,931,27,4,2025-06-21 04:42:02
1555,681,11,1,2023-10-19 09:26:47
1556,663,37,5,2024-10-09 13:13:43
1557,786,2,2,2025-02-06 03:30:28
1558,705,40,4,2023-12-22 04:50:53
1559,458,48,2,2025-02-22 06:12:21
1560,910,16,3,2025-05-22 03:57:51
1561,370,31,1,2024-04-06 02:18:26
1562,921,49,3,2025-08-14 13:50:42
1563,287,41,5,2025-06-06 08:47:40
1564,900,46,2,2024-09-17 16:43:49
1565,974,3,2,2023-12-09 15:51:14
1566,195,9,5,2024-06-07 10:43:40
1567,940,11,4,2024-03-20 12:52:59
1568,944,19,2,2024-01-22 07:21:53
1569,830,30,2,2025-04-24 20:28:24
1570,240,46,2,2023-12-21 20:39:24
1571,727,26,5,2023-11-20 20:15:09
1572,873,41,5,2023-10-01 05:51:15
1573,176,41,1,2023-08-26 06:45:41
1574,647,47,5,2025-01-26 17:35:44
1575,16,31,5,2024-12-15 15:50:17
1576,954,18,5,2024-07-11 16:24:16
1577,908,4,1,2024-07-18 04:16:12
1578,621,40,4,2025-04-10 23:40:44
1579,561,23,5,2024-07-24 20:23:16
1580,243,9,2,2023-08-24 18:19:52
1581,298,48,1,2025-08-03 11:10:16
1582,40,39,1,2025-07-27 19:21:55
1583,563,41,1,2025-07-24 02:15:22
1584,685,13,1,2024-01-26 13:03:43
1585,633,14,1,2025-02-01 18:15:44
1586,768,29,4,2024-09-13 16:55:05
1587,364,44,3,2024-07-01 12:09:35
1588,37,16,2,2024-11-08 00:41:25
1589,336,28,2,2023-09-12 04:24:35
1590,589,45,2,2024-08-29 02:51:22
1591,841,11,2,2023-11-21 01:05:37
1592,899,39,4,2024-06-09 03:47:14
1593,962,2,3,2024-07-27 01:48:39
1594,333,25,4,2024-09-10 03:24:31
1595,424,17,4,2024-11-16 00:45:03
1596,430,28,2,2024-10-21 02:15:04
1597,545,13,2,2024-06-22 19:40:48
1598,26,14,3,2024-12-10 12:30:31
1599,7,34,2,2024-08-18 01:55:30
1600,390,19,2,2023-09-05 13:04:51
1601,659,40,1,2023-08-30 05:17:07
1602,265,39,4,2024-06-03 04:05:08
1603,251,37,1,2024-12-09 15:34:35
1604,769,42,5,2023-09-25 03:22:32
1605,691,35,4,2024-02-08 21:20:43
1606,92,29,3,2024-01-17 05:52:53
1607,677,27,3,2024-01-28 08:22:32
1608,205,19,4,2024-01-15 13:09:21
1609,396,8,4,2023-12-21 21:43:28
1610,168,48,2,2024-03-05 07:55:10
1611,584,30,2,2024-12-25 02:42:16
1612,380,13,2,2024-08-18 05:25:32
1613,309,39,3,2024-10-29 15:29:17
1614,124,1,4,2025-04-28 00:11:29
1615,21,47,2,2025-01-17 14:35:58
1616,880,3,1,2025-05-25 03:00:07
1617,916,6,4,2024-11-10 16:41:35
1618,171,15,4,2024-05-09 09:49:41
1619,929,40,2,2024-03-21 08:33:49
1620,142,3,4,2025-01-31 08:52:57
1621,967,28,4,2023-11-17 05:48:31
1622,834,32,5,2024-09-16 10:56:47
1623,522,27,3,2024-07-26 00:33:42
1624,42,46,2,2025-05-06 04:45:25
1625,856,34,2,2025-03-06 19:10:26
1626,260,45,4,2025-02-16 22:58:00
1627,532,24,2,2025-03-09 07:44:40
1628,102,29,2,2024-12-06 09:49:17
1629,676,31,5,2024-06-29 16:11:55
1630,924,16,5,2025-03-03 23:43:03
1631,848,16,4,2024-03-10 12:55:44
1632,803,27,5,2024-09-26 12:29:39
1633,480,41,2,2025-06-14 01:02:12
1634,784,19,4,2024-05-08 08:22:19
1635,765,1,3,2025-04-08 07:04:56
1636,366,13,4,2024-09-13 07:23:41
1637,509,18,3,2025-01-02 05:45:42
1638,625,39,4,2023-11-11 22:23:25
1639,363,3,3,2024-10-20 08:44:13
1640,404,25,4,2025-06-28 12:48:48
1641,839,20,1,2025-07-30 03:25:59
1642,21,7,2,2024-09-01 20:30:55
1643,436,48,2,2025-03-26 15:44:14
1644,217,49,4,2023-08-26 07:14:46
1645,964,10,1,2025-04-09 23:55:58
1646,782,8,4,2024-04-07 08:58:33
1647,53,42,4,2025-03-20 05:22:56
1648,772,46,2,2024-08-30 20:26:49
1649,593,35,3,2024-06-03 07:27:45
1650,703,25,5,2024-06-23 14:03:59
1651,659,41,4,2023-12-02 12:18:41
1652,949,36,3,2024-05-28 06:24:16
1653,283,50,2,2024-07-24 10:24:52
1654,264,20,1,2025-01-03 21:34:57
1655,209,35,5,2023-11-26 10:13:57
1656,259,43,3,2024-08-04 03:19:19
1657,646,40,4,2025-08-13 02:34:53
1658,622,20,3,2023-11-02 08:23:07
1659,66,10,5,2023-11-09 00:53:53
1660,946,10,2,2024-01-07 18:07:45
1661,653,39,1,2023-09-11 07:02:31
1662,503,28,3,2024-02-17 12:23:48
1663,433,39,3,2024-09-29 21:56:42
1664,27,20,2,2024-10-14 08:44:03
1665,147,21,5,2024-03-23 16:09:28
1666,604,4,3,2024-01-10 21:49:08
1667,149,7,2,2024-03-09 01:49:05
1668,324,18,4,2025-04-09 17:47:08
1669,870,28,2,2023-12-29 17:14:15
1670,72,29,1,2024-01-13 11:30:03
1671,475,2,2,2025-08-07 15:34:29
1672,798,47,5,2025-07-07 05:55:15
1673,971,13,1,2025-04-06 21:44:44
1674,709,31,5,2025-08-01 17:38:44
1675,150,8,2,2024-11-10 00:16:40
1676,904,35,4,2023-12-20 12:32:37
1677,242,37,5,2024-11-17 20:13:40
1678,470,41,3,2025-04-01 19:40:25
1679,947,5,2,2025-07-07 21:56:23
1680,672,18,4,2024-07-16 04:16:25
1681,848,50,5,2023-10-18 22:22:19
1682,309,36,4,2025-08-06 06:40:44
1683,25,15,5,2023-11-14 18:31:55
1684,390,14,3,2024-10-06 20:06:08
1685,616,50,2,2024-09-29 09:03:48
1686,589,29,5,2024-05-24 04:52:56
1687,978,14,4,2025-07-26 03:28:22
1688,92,33,5,2024-06-16 00:38:04
1689,659,26,1,2025-02-04 04:55:03
1690,817,28,2,2023-08-19 17:16:14
1691,388,5,2,2024-11-05 11:44:42
1692,506,14,4,2024-08-17 11:08:04
1693,838,45,4,2025-06-13 05:54:42
1694,455,47,4,2024-05-31 15:58:30
1695,855,10,3,2023-09-28 19:29:59
1696,112,46,2,2025-07-04 10:39:17
1697,44,29,5,2025-04-27 02:30:35
1698,28,18,4,2023-09-01 07:10:57
1699,462,48,5,2025-07-13 22:48:35
1700,971,25,2,2025-02-08 18:36:10
1701,883,45,4,2025-01-06 15:50:52
1702,340,9,1,2025-04-19 04:13:41
1703,78,5,4,2025-01-23 17:45:04
1704,231,47,5,2024-02-13 12:42:29
1705,189,13,4,2024-12-07 22:53:36
1706,165,2,5,2024-10-14 10:57:07
1707,789,13,4,2024-03-21 17:27:13
1708,892,13,2,2024-12-20 14:44:48
1709,423,41,5,2025-01-21 20:50:27
1710,681,43,1,2023-10-15 13:32:32
1711,904,41,5,2024-03-31 14:55:21
1712,924,48,4,2024-12-05 15:49:42
1713,351,13,5,2024-10-17 06:28:38
1714,579,32,5,2024-12-29 15:14:00
1715,874,31,5,2024-08-07 17:22:28
1716,67,15,2,2023-08-29 02:19:47
1717,875,3,1,2024-11-24 19:13:48
1718,279,49,5,2023-12-18 07:05:18
1719,153,26,5,2023-08-20 02:08:27
1720,300,45,1,2025-03-10 03:08:15
1721,103,37,5,2024-11-10 04:36:16
1722,116,32,5,2025-03-04 10:23:22
1723,255,27,4,2023-09-25 14:33:13
1724,431,4,3,2025-07-15 09:51:27
1725,556,48,2,2024-02-13 07:52:36
1726,567,49,2,2024-07-26 21:50:16
1727,619,22,5,2024-02-14 14:49:54
1728,310,2,5,2023-11-30 16:29:01
1729,305,3,1,2025-01-12 06:38:16
1730,375,3,2,2025-04-08 16:01:30
1731,525,8,3,2024-11-11 11:26:47
1732,275,15,2,2025-05-07 02:48:11
1733,577,5,1,2023-10-29 22:35:50
1734,730,37,1,2024-06-29 12:09:27
1735,371,30,3,2025-04-30 15:24:22
1736,789,8,1,2024-04-20 07:21:57
1737,726,27,2,2024-12-31 21:40:40
1738,421,40,3,2025-08-14 21:50:07
1739,400,43,5,2025-06-24 09:38:16
1740,725,25,5,2024-11-03 09:46:40
1741,778,46,2,2024-09-08 02:37:25
1742,293,13,2,2024-07-09 02:09:56
1743,68,47,2,2025-02-23 20:53:57
1744,363,34,5,2024-09-01 06:04:34
1745,68,23,4,2025-04-23 02:52:14
1746,83,15,5,2025-04-10 17:49:54
1747,359,30,1,2025-06-20 11:57:11
1748,566,49,3,2025-01-19 14:56:04
1749,667,10,1,2023-09-29 02:18:27
1750,579,30,3,2025-04-15 16:48:02
1751,735,15,5,2025-05-07 18:12:39
1752,947,22,1,2023-11-17 21:35:33
1753,434,8,2,2025-02-19 22:56:22
1754,217,30,3,2024-09-26 14:17:39
1755,151,18,2,2023-12-06 09:18:49
1756,484,5,5,2024-10-13 09:58:38
1757,891,1,3,2025-06-17 01:54:38
1758,738,5,5,2023-12-16 10:49:41
1759,552,33,5,2025-06-01 01:42:33
1760,1000,27,2,2025-03-13 12:47:09
1761,654,31,3,2023-09-18 07:43:05
1762,270,35,4,2025-06-07 23:43:51
1763,171,13,1,2024-01-21 14:33:20
1764,153,49,2,2024-05-14 16:52:58
1765,738,2,3,2024-09-01 10:28:27
1766,981,18,4,2025-01-09 16:00:52
1767,671,9,4,2025-07-28 02:48:25
1768,883,49,3,2024-01-08 23:33:45
1769,668,43,5,2025-01-09 07:06:03
1770,647,50,1,2024-01-06 07:24:43
1771,62,21,3,2025-04-25 10:46:09
1772,892,27,5,2024-05-20 21:06:06
1773,877,22,3,2025-02-28 20:13:57
1774,202,3,4,2025-03-04 20:29:56
1775,86,33,5,2024-09-04 12:08:28
1776,119,10,3,2024-02-22 19:23:16
1777,723,25,1,2024-02-22 17:51:11
1778,654,6,1,2024-01-20 14:23:04
1779,975,17,3,2025-06-01 12:36:47
1780,590,22,4,2024-12-21 20:26:57
1781,35,20,5,2025-04-27 04:36:49
1782,244,31,5,2024-08-22 22:07:52
1783,507,17,2,2025-05-17 14:26:09
1784,996,9,3,2024-05-03 23:45:52
1785,897,8,5,2024-11-21 02:16:19
1786,851,49,5,2023-10-05 14:26:38
1787,234,37,5,2024-02-08 03:45:45
1788,952,47,3,2024-09-19 07:48:19
1789,268,8,3,2024-05-21 15:51:40
1790,399,25,2,2024-06-11 17:12:26
1791,138,34,1,2024-08-21 23:17:29
1792,110,43,4,2024-05-31 03:59:50
1793,9,34,2,2024-07-26 16:12:05
1794,74,33,1,2024-10-17 18:34:33
1795,161,6,5,2024-02-26 17:56:20
1796,89,27,3,2024-04-13 03:16:15
1797,970,46,5,2025-05-23 13:01:59
1798,904,38,3,2023-09-05 08:39:48
1799,190,37,5,2024-03-27 04:27:53
1800,357,21,2,2023-11-28 06:08:51
1801,708,28,5,2024-01-13 21:57:41
1802,903,23,3,2025-01-17 11:59:38
1803,963,8,5,2024-02-07 19:59:16
1804,323,5,4,2024-08-23 22:06:44
1805,646,29,2,2025-04-25 07:01:05
1806,914,2,5,2025-02-01 14:03:02
1807,729,33,4,2025-02-04 22:07:52
1808,746,21,5,2025-03-07 00:03:53
1809,438,42,5,2024-04-20 23:47:24
1810,286,23,3,2024-01-22 23:32:27
1811,202,43,2,2025-06-16 19:17:35
1812,703,26,5,2024-07-09 18:12:09
1813,493,39,1,2024-10-11 15:32:30
1814,26,6,3,2023-09-12 14:13:00
1815,405,18,4,2024-03-19 18:49:22
1816,305,18,1,2025-06-26 07:54:03
1817,481,42,1,2025-08-13 01:42:26
1818,54,3,3,2024-05-19 07:47:21
1819,275,12,5,2024-10-11 22:15:59
1820,96,42,3,2023-09-10 11:36:50
1821,457,40,2,2025-04-19 08:17:02
1822,426,40,1,2024-09-30 00:27:48
1823,732,26,1,2025-04-11 05:16:03
1824,83,22,2,2025-08-16 00:47:12
1825,375,42,2,2025-07-29 02:17:53
1826,262,41,4,2023-08-20 15:40:10
1827,336,44,3,2024-08-16 13:59:28
1828,67,48,1,2024-01-29 15:29:42
1829,612,24,5,2024-06-30 23:36:50
1830,928,2,5,2025-04-01 04:32:07
1831,103,9,2,2025-02-26 01:09:16
1832,449,36,4,2023-12-09 19:43:17
1833,848,37,3,2025-07-14 09:05:59
1834,58,30,2,2025-05-15 13:44:52
1835,640,21,4,2025-07-20 15:54:34
1836,988,3,1,2023-10-20 11:21:10
1837,881,1,1,2025-05-14 07:03:32
1838,216,30,5,2025-03-23 12:43:40
1839,894,7,4,2024-06-30 09:32:43
1840,358,27,3,2024-02-12 12:18:48
1841,542,1,3,2025-07-05 18:07:49
1842,446,28,2,2024-01-20 20:07:33
1843,93,40,5,2025-04-13 07:57:49
1844,748,46,2,2025-03-20 05:42:26
1845,670,30,5,2024-05-01 02:26:50
1846,16,2,2,2025-04-03 19:17:17
1847,600,50,4,2023-11-04 10:01:21
1848,493,16,1,2024-11-17 06:58:11
1849,52,11,1,2025-02-12 12:25:00
1850,346,35,1,2025-07-04 02:30:28
1851,270,43,2,2025-07-23 02:24:46
1852,852,43,2,2024-10-07 21:37:27
1853,92,27,5,2025-02-20 04:47:11
1854,602,38,3,2025-05-21 14:45:30
1855,338,42,4,2024-05-30 16:31:16
1856,966,49,5,2024-01-27 19:48:42
1857,848,21,3,2025-06-29 23:16:44
1858,682,26,2,2024-08-24 15:40:41
1859,486,3,4,2024-02-05 21:56:25
1860,812,7,4,2024-01-26 07:58:49
1861,534,44,4,2025-05-17 04:09:17
1862,300,27,2,2024-05-16 17:00:04
1863,466,9,1,2024-02-13 00:13:12
1864,473,2,1,2024-05-08 23:44:26
1865,107,36,2,2024-11-14 02:14:54
1866,418,35,5,2023-09-13 16:43:05
1867,725,46,5,2023-08-30 20:09:18
1868,702,45,4,2025-04-29 06:12:34
1869,841,44,2,2025-02-08 20:44:06
1870,890,5,2,2024-02-07 08:02:14
1871,7,18,2,2024-04-12 02:23:18
1872,731,29,4,2025-06-21 19:03:04
1873,591,43,5,2025-02-02 21:43:58
1874,868,34,4,2024-10-28 15:27:32
1875,209,1,3,2024-08-05 06:58:47
1876,162,18,2,2024-08-26 20:42:54
1877,788,41,1,2024-02-11 01:17:45
1878,818,32,5,2024-09-22 01:46:34
1879,721,44,1,2024-02-28 21:40:45
1880,365,17,4,2024-09-01 22:20:31
1881,61,29,5,2024-01-07 09:17:11
1882,434,35,4,2025-05-28 07:34:12
1883,488,2,3,2025-01-13 03:12:30
1884,974,36,1,2025-07-24 01:33:18
1885,992,16,3,2023-11-20 09:36:55
1886,300,21,5,2023-09-15 04:46:11
1887,943,20,1,2025-03-06 19:24:13
1888,729,28,1,2024-01-08 05:45:03
1889,773,35,5,2024-07-27 08:14:42
1890,603,8,4,2024-06-27 23:16:35
1891,507,28,4,2025-02-25 18:17:53
1892,860,18,3,2025-06-18 11:21:59
1893,470,18,5,2025-08-04 01:58:54
1894,313,43,3,2024-10-16 21:19:29
1895,128,8,2,2024-08-23 02:41:55
1896,62,27,2,2024-08-16 15:12:36
1897,447,34,2,2025-06-28 22:15:31
1898,631,27,2,2024-07-12 13:19:14
1899,995,23,2,2024-09-28 00:11:48
1900,833,5,1,2024-10-04 19:30:19
1901,485,11,1,2025-06-14 07:37:31
1902,330,49,5,2023-12-07 23:09:31
1903,552,46,2,2023-11-05 18:07:18
1904,122,32,1,2025-04-21 20:16:47
1905,272,32,1,2024-11-19 06:56:18
1906,956,2,2,2023-09-16 12:26:28
1907,877,12,5,2025-06-23 18:46:04
1908,243,11,5,2025-01-14 04:34:35
1909,356,31,2,2023-11-11 08:40:08
1910,801,36,2,2024-08-19 15:27:01
1911,571,7,1,2024-12-09 00:45:10
1912,409,20,2,2025-01-03 16:11:31
1913,543,48,5,2024-07-10 23:25:21
1914,50,46,3,2024-11-13 01:32:52
1915,912,17,5,2025-02-14 00:45:26
1916,647,5,1,2024-10-19 21:07:21
1917,718,26,2,2025-08-03 14:57:48
1918,738,2,3,2024-06-13 06:57:28
1919,321,29,3,2023-11-17 20:19:27
1920,314,23,3,2025-07-01 03:04:50
1921,442,10,3,2025-04-07 00:19:14
1922,539,27,4,2024-06-09 17:03:54
1923,360,49,4,2024-02-10 23:28:31
1924,693,44,4,2024-10-06 00:22:13
1925,156,33,2,2024-10-27 10:52:59
1926,875,27,5,2024-10-29 07:19:48
1927,460,26,3,2024-08-24 20:20:00
1928,256,40,4,2024-03-11 11:15:47
1929,274,6,2,2024-02-04 20:28:27
1930,891,43,3,2024-11-02 15:17:23
1931,509,44,2,2024-02-10 01:37:27
1932,419,35,1,2024-12-01 03:47:56
1933,670,15,3,2024-01-15 15:52:56
1934,321,3,5,2024-07-03 23:24:35
1935,32,42,5,2023-09-01 08:16:20
1936,768,41,4,2024-05-15 03:10:18
1937,633,6,2,2024-01-07 12:46:19
1938,489,19,2,2025-01-31 22:29:12
1939,974,3,5,2023-10-28 23:20:13
1940,517,37,5,2024-09-16 16:28:34
1941,101,14,1,2025-03-13 00:05:05
1942,408,31,5,2025-05-07 09:51:04
1943,226,35,5,2024-12-03 08:01:52
1944,818,34,5,2024-01-17 22:44:05
1945,519,1,4,2023-11-16 02:50:39
1946,192,14,4,2023-09-23 10:09:34
1947,280,17,2,2024-03-11 18:30:26
1948,27,5,5,2025-05-05 18:52:28
1949,90,42,5,2024-07-28 01:42:33
